選手名,球団名,対球団名,先発,救援,防御率,勝利,敗戦,HLD,セーブ,更新日
根尾 昂,中日ドラゴンズ,東京ヤクルトスワローズ,2,6,0.000,0,0,0,0,2026/06/28
根尾 昂,中日ドラゴンズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
根尾 昂,中日ドラゴンズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
根尾 昂,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
根尾 昂,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
根尾 昂,中日ドラゴンズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
根尾 昂,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
伊藤 茉央,中日ドラゴンズ,阪神タイガース,1,0,0.000,0,0,0,0,2026/06/28
伊藤 茉央,中日ドラゴンズ,横浜DeNAベイスターズ,2,0,0.000,0,0,0,0,2026/06/28
伊藤 茉央,中日ドラゴンズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
伊藤 茉央,中日ドラゴンズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
伊藤 茉央,中日ドラゴンズ,東京ヤクルトスワローズ,2,0,0.000,0,0,0,0,2026/06/28
伊藤 茉央,中日ドラゴンズ,福岡ソフトバンクホークス,1,0,0.000,0,0,0,0,2026/06/28
伊藤 茉央,中日ドラゴンズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
伊藤 茉央,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
伊藤 茉央,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
伊藤 茉央,中日ドラゴンズ,埼玉西武ライオンズ,2,0,0.000,0,0,0,0,2026/06/28
伊藤 茉央,中日ドラゴンズ,千葉ロッテマリーンズ,2,9,0.000,1,0,0,0,2026/06/28
杉浦 稔大,中日ドラゴンズ,阪神タイガース,3,9,0.000,1,1,0,0,2026/06/28
杉浦 稔大,中日ドラゴンズ,横浜DeNAベイスターズ,2,0,0.000,0,2,0,0,2026/06/28
杉浦 稔大,中日ドラゴンズ,読売ジャイアンツ,2,9,0.000,0,0,0,0,2026/06/28
杉浦 稔大,中日ドラゴンズ,広島東洋カープ,1,0,0.000,0,0,0,0,2026/06/28
杉浦 稔大,中日ドラゴンズ,東京ヤクルトスワローズ,3,10,1.000,1,1,0,0,2026/06/28
杉浦 稔大,中日ドラゴンズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
杉浦 稔大,中日ドラゴンズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
杉浦 稔大,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
杉浦 稔大,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
杉浦 稔大,中日ドラゴンズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
杉浦 稔大,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
福 敬登,中日ドラゴンズ,阪神タイガース,1,9,0.000,0,0,0,0,2026/06/28
福 敬登,中日ドラゴンズ,横浜DeNAベイスターズ,1,0,0.000,0,0,0,0,2026/06/28
福 敬登,中日ドラゴンズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
福 敬登,中日ドラゴンズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
福 敬登,中日ドラゴンズ,東京ヤクルトスワローズ,1,0,0.000,0,0,0,0,2026/06/28
福 敬登,中日ドラゴンズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
福 敬登,中日ドラゴンズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
福 敬登,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
福 敬登,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
福 敬登,中日ドラゴンズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
福 敬登,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
松葉 貴大,中日ドラゴンズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
松葉 貴大,中日ドラゴンズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
松葉 貴大,中日ドラゴンズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
松葉 貴大,中日ドラゴンズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
松葉 貴大,中日ドラゴンズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
松葉 貴大,中日ドラゴンズ,福岡ソフトバンクホークス,0,0,,0,0,0,1,2026/06/28
松葉 貴大,中日ドラゴンズ,北海道日本ハムファイターズ,0,3,0.000,0,0,0,0,2026/06/28
松葉 貴大,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
松葉 貴大,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
松葉 貴大,中日ドラゴンズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
松葉 貴大,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
勝野 昌慶,中日ドラゴンズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
勝野 昌慶,中日ドラゴンズ,横浜DeNAベイスターズ,1,9,0.000,0,0,0,0,2026/06/28
勝野 昌慶,中日ドラゴンズ,読売ジャイアンツ,1,0,0.000,0,0,0,0,2026/06/28
勝野 昌慶,中日ドラゴンズ,広島東洋カープ,1,13,0.000,1,0,0,0,2026/06/28
勝野 昌慶,中日ドラゴンズ,東京ヤクルトスワローズ,1,9,0.000,0,0,0,0,2026/06/28
勝野 昌慶,中日ドラゴンズ,福岡ソフトバンクホークス,2,13,0.000,1,0,0,0,2026/06/28
勝野 昌慶,中日ドラゴンズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
勝野 昌慶,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
勝野 昌慶,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
勝野 昌慶,中日ドラゴンズ,埼玉西武ライオンズ,1,13,0.000,0,0,0,0,2026/06/28
勝野 昌慶,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
梅野 雄吾,中日ドラゴンズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
梅野 雄吾,中日ドラゴンズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
梅野 雄吾,中日ドラゴンズ,読売ジャイアンツ,1,18,0.000,0,0,0,0,2026/06/28
梅野 雄吾,中日ドラゴンズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
梅野 雄吾,中日ドラゴンズ,東京ヤクルトスワローズ,1,13,0.000,0,0,0,0,2026/06/28
梅野 雄吾,中日ドラゴンズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
梅野 雄吾,中日ドラゴンズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
梅野 雄吾,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
梅野 雄吾,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
梅野 雄吾,中日ドラゴンズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
梅野 雄吾,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
吉田 聖弥,中日ドラゴンズ,阪神タイガース,2,0,0.000,0,1,0,0,2026/06/28
吉田 聖弥,中日ドラゴンズ,横浜DeNAベイスターズ,5,0,0.000,0,2,0,0,2026/06/28
吉田 聖弥,中日ドラゴンズ,読売ジャイアンツ,4,0,0.000,0,2,0,0,2026/06/28
吉田 聖弥,中日ドラゴンズ,広島東洋カープ,2,4,0.000,1,0,0,0,2026/06/28
吉田 聖弥,中日ドラゴンズ,東京ヤクルトスワローズ,2,0,0.000,0,0,0,0,2026/06/28
吉田 聖弥,中日ドラゴンズ,福岡ソフトバンクホークス,1,0,0.000,0,1,0,0,2026/06/28
吉田 聖弥,中日ドラゴンズ,北海道日本ハムファイターズ,2,0,0.000,0,0,0,0,2026/06/28
吉田 聖弥,中日ドラゴンズ,オリックス・バファローズ,1,0,0.000,0,0,0,0,2026/06/28
吉田 聖弥,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
吉田 聖弥,中日ドラゴンズ,埼玉西武ライオンズ,2,0,0.000,0,2,0,0,2026/06/28
吉田 聖弥,中日ドラゴンズ,千葉ロッテマリーンズ,1,0,0.000,0,1,0,0,2026/06/28
清水 達也,中日ドラゴンズ,阪神タイガース,1,40,0.000,0,0,0,0,2026/06/28
清水 達也,中日ドラゴンズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
清水 達也,中日ドラゴンズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
清水 達也,中日ドラゴンズ,広島東洋カープ,1,0,0.000,0,0,0,0,2026/06/28
清水 達也,中日ドラゴンズ,東京ヤクルトスワローズ,2,10,0.000,0,0,0,0,2026/06/28
清水 達也,中日ドラゴンズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
清水 達也,中日ドラゴンズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
清水 達也,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
清水 達也,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
清水 達也,中日ドラゴンズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
清水 達也,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
篠﨑 国忠,中日ドラゴンズ,阪神タイガース,0,0,,0,0,0,0,2026/06/28
篠﨑 国忠,中日ドラゴンズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
篠﨑 国忠,中日ドラゴンズ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
篠﨑 国忠,中日ドラゴンズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
篠﨑 国忠,中日ドラゴンズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
篠﨑 国忠,中日ドラゴンズ,福岡ソフトバンクホークス,1,0,0.000,0,0,0,0,2026/06/28
篠﨑 国忠,中日ドラゴンズ,北海道日本ハムファイターズ,1,0,0.000,0,0,0,0,2026/06/28
篠﨑 国忠,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
篠﨑 国忠,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
篠﨑 国忠,中日ドラゴンズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
篠﨑 国忠,中日ドラゴンズ,千葉ロッテマリーンズ,1,9,0.000,0,0,0,0,2026/06/28
藤嶋 健人,中日ドラゴンズ,阪神タイガース,5,0,0.000,0,1,0,0,2026/06/28
藤嶋 健人,中日ドラゴンズ,横浜DeNAベイスターズ,4,0,0.000,0,3,0,0,2026/06/28
藤嶋 健人,中日ドラゴンズ,読売ジャイアンツ,4,11,0.000,1,0,0,0,2026/06/28
藤嶋 健人,中日ドラゴンズ,広島東洋カープ,6,0,0.000,0,1,0,0,2026/06/28
藤嶋 健人,中日ドラゴンズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
藤嶋 健人,中日ドラゴンズ,福岡ソフトバンクホークス,2,0,0.000,0,1,0,0,2026/06/28
藤嶋 健人,中日ドラゴンズ,北海道日本ハムファイターズ,2,0,1.000,0,0,0,0,2026/06/28
藤嶋 健人,中日ドラゴンズ,オリックス・バファローズ,2,0,0.000,0,0,0,0,2026/06/28
藤嶋 健人,中日ドラゴンズ,東北楽天ゴールデンイーグルス,1,0,0.000,0,0,0,0,2026/06/28
藤嶋 健人,中日ドラゴンズ,埼玉西武ライオンズ,1,0,0.000,0,0,0,0,2026/06/28
藤嶋 健人,中日ドラゴンズ,千葉ロッテマリーンズ,2,0,0.000,0,1,0,0,2026/06/28
齋藤 綱記,中日ドラゴンズ,阪神タイガース,6,0,0.000,0,1,0,0,2026/06/28
齋藤 綱記,中日ドラゴンズ,横浜DeNAベイスターズ,6,1,1.000,0,2,0,0,2026/06/28
齋藤 綱記,中日ドラゴンズ,読売ジャイアンツ,4,0,0.000,0,0,0,0,2026/06/28
齋藤 綱記,中日ドラゴンズ,広島東洋カープ,4,7,0.000,0,1,0,0,2026/06/28
齋藤 綱記,中日ドラゴンズ,東京ヤクルトスワローズ,2,27,0.000,1,0,0,0,2026/06/28
齋藤 綱記,中日ドラゴンズ,福岡ソフトバンクホークス,2,9,0.000,0,0,0,0,2026/06/28
齋藤 綱記,中日ドラゴンズ,北海道日本ハムファイターズ,1,0,0.000,0,0,0,0,2026/06/28
齋藤 綱記,中日ドラゴンズ,オリックス・バファローズ,1,0,0.000,0,0,0,0,2026/06/28
齋藤 綱記,中日ドラゴンズ,東北楽天ゴールデンイーグルス,1,0,0.000,0,0,0,0,2026/06/28
齋藤 綱記,中日ドラゴンズ,埼玉西武ライオンズ,1,27,0.000,1,0,0,0,2026/06/28
齋藤 綱記,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
牧野 憲伸,中日ドラゴンズ,阪神タイガース,6,7,0.000,1,0,0,0,2026/06/28
牧野 憲伸,中日ドラゴンズ,横浜DeNAベイスターズ,5,0,0.000,0,2,0,0,2026/06/28
牧野 憲伸,中日ドラゴンズ,読売ジャイアンツ,1,0,0.000,0,0,0,0,2026/06/28
牧野 憲伸,中日ドラゴンズ,広島東洋カープ,4,2,0.000,1,0,0,0,2026/06/28
牧野 憲伸,中日ドラゴンズ,東京ヤクルトスワローズ,2,0,0.000,0,0,0,0,2026/06/28
牧野 憲伸,中日ドラゴンズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
牧野 憲伸,中日ドラゴンズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
牧野 憲伸,中日ドラゴンズ,オリックス・バファローズ,1,0,0.000,1,0,0,0,2026/06/28
牧野 憲伸,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
牧野 憲伸,中日ドラゴンズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
牧野 憲伸,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
近藤 廉,中日ドラゴンズ,阪神タイガース,1,0,0.000,0,0,0,0,2026/06/28
近藤 廉,中日ドラゴンズ,横浜DeNAベイスターズ,0,0,,0,0,0,0,2026/06/28
近藤 廉,中日ドラゴンズ,読売ジャイアンツ,1,0,0.000,0,0,0,0,2026/06/28
近藤 廉,中日ドラゴンズ,広島東洋カープ,0,0,,0,0,0,0,2026/06/28
近藤 廉,中日ドラゴンズ,東京ヤクルトスワローズ,1,16,0.000,0,0,0,0,2026/06/28
近藤 廉,中日ドラゴンズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
近藤 廉,中日ドラゴンズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
近藤 廉,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
近藤 廉,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
近藤 廉,中日ドラゴンズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
近藤 廉,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
松山 晋也,中日ドラゴンズ,阪神タイガース,1,40,0.000,1,0,0,0,2026/06/28
松山 晋也,中日ドラゴンズ,横浜DeNAベイスターズ,5,0,0.000,0,0,4,0,2026/06/28
松山 晋也,中日ドラゴンズ,読売ジャイアンツ,3,0,0.000,0,0,3,0,2026/06/28
松山 晋也,中日ドラゴンズ,広島東洋カープ,2,0,0.000,0,0,1,0,2026/06/28
松山 晋也,中日ドラゴンズ,東京ヤクルトスワローズ,2,0,0.000,0,0,2,0,2026/06/28
松山 晋也,中日ドラゴンズ,福岡ソフトバンクホークス,1,0,0.000,0,1,0,0,2026/06/28
松山 晋也,中日ドラゴンズ,北海道日本ハムファイターズ,1,0,0.000,0,0,0,0,2026/06/28
松山 晋也,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
松山 晋也,中日ドラゴンズ,東北楽天ゴールデンイーグルス,2,0,0.000,0,0,2,0,2026/06/28
松山 晋也,中日ドラゴンズ,埼玉西武ライオンズ,2,0,1.000,0,1,0,0,2026/06/28
松山 晋也,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
メヒア,中日ドラゴンズ,阪神タイガース,3,0,0.000,0,1,0,0,2026/06/28
メヒア,中日ドラゴンズ,横浜DeNAベイスターズ,3,10,0.000,0,0,0,0,2026/06/28
メヒア,中日ドラゴンズ,読売ジャイアンツ,3,6,0.000,1,1,0,0,2026/06/28
メヒア,中日ドラゴンズ,広島東洋カープ,4,0,0.000,0,1,0,0,2026/06/28
メヒア,中日ドラゴンズ,東京ヤクルトスワローズ,4,2,0.000,0,1,0,0,2026/06/28
メヒア,中日ドラゴンズ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
メヒア,中日ドラゴンズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
メヒア,中日ドラゴンズ,オリックス・バファローズ,1,0,0.000,0,0,0,0,2026/06/28
メヒア,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
メヒア,中日ドラゴンズ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
メヒア,中日ドラゴンズ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
マラー,中日ドラゴンズ,阪神タイガース,0,5,0.000,0,0,0,3,2026/06/28
マラー,中日ドラゴンズ,横浜DeNAベイスターズ,0,2,1.000,1,0,0,0,2026/06/28
マラー,中日ドラゴンズ,読売ジャイアンツ,0,0,,0,0,0,1,2026/06/28
マラー,中日ドラゴンズ,広島東洋カープ,0,3,0.000,1,0,0,0,2026/06/28
マラー,中日ドラゴンズ,東京ヤクルトスワローズ,0,0,,0,0,0,0,2026/06/28
マラー,中日ドラゴンズ,福岡ソフトバンクホークス,0,4,0.000,1,0,0,0,2026/06/28
マラー,中日ドラゴンズ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
マラー,中日ドラゴンズ,オリックス・バファローズ,0,0,,0,0,0,1,2026/06/28
マラー,中日ドラゴンズ,東北楽天ゴールデンイーグルス,0,0,1.000,0,0,0,0,2026/06/28
マラー,中日ドラゴンズ,埼玉西武ライオンズ,0,0,,0,0,0,1,2026/06/28
マラー,中日ドラゴンズ,千葉ロッテマリーンズ,0,4,0.000,1,0,0,0,2026/06/28
齊藤 汰直,広島東洋カープ,阪神タイガース,2,6,0.000,0,0,0,0,2026/06/28
齊藤 汰直,広島東洋カープ,横浜DeNAベイスターズ,2,13,0.000,0,0,0,0,2026/06/28
齊藤 汰直,広島東洋カープ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
齊藤 汰直,広島東洋カープ,中日ドラゴンズ,4,16,0.000,1,1,0,0,2026/06/28
齊藤 汰直,広島東洋カープ,東京ヤクルトスワローズ,2,0,0.000,0,0,0,0,2026/06/28
齊藤 汰直,広島東洋カープ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
齊藤 汰直,広島東洋カープ,北海道日本ハムファイターズ,0,0,,0,0,0,0,2026/06/28
齊藤 汰直,広島東洋カープ,オリックス・バファローズ,0,0,,0,0,0,0,2026/06/28
齊藤 汰直,広島東洋カープ,東北楽天ゴールデンイーグルス,0,0,,0,0,0,0,2026/06/28
齊藤 汰直,広島東洋カープ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
齊藤 汰直,広島東洋カープ,千葉ロッテマリーンズ,0,0,,0,0,0,0,2026/06/28
森浦 大輔,広島東洋カープ,阪神タイガース,3,0,0.000,0,1,1,0,2026/06/28
森浦 大輔,広島東洋カープ,横浜DeNAベイスターズ,5,6,0.000,1,1,1,0,2026/06/28
森浦 大輔,広島東洋カープ,読売ジャイアンツ,3,3,1.000,0,1,0,0,2026/06/28
森浦 大輔,広島東洋カープ,中日ドラゴンズ,6,0,1.000,0,1,3,0,2026/06/28
森浦 大輔,広島東洋カープ,東京ヤクルトスワローズ,4,4,0.000,1,1,1,0,2026/06/28
森浦 大輔,広島東洋カープ,福岡ソフトバンクホークス,0,0,,0,0,0,0,2026/06/28
森浦 大輔,広島東洋カープ,北海道日本ハムファイターズ,2,0,0.000,0,1,1,0,2026/06/28
森浦 大輔,広島東洋カープ,オリックス・バファローズ,2,4,0.000,0,0,1,0,2026/06/28
森浦 大輔,広島東洋カープ,東北楽天ゴールデンイーグルス,1,0,0.000,0,0,1,0,2026/06/28
森浦 大輔,広島東洋カープ,埼玉西武ライオンズ,0,0,,0,0,0,0,2026/06/28
森浦 大輔,広島東洋カープ,千葉ロッテマリーンズ,1,27,0.000,0,0,0,0,2026/06/28
大瀬良 大地,広島東洋カープ,阪神タイガース,0,0,,0,0,0,1,2026/06/28
大瀬良 大地,広島東洋カープ,横浜DeNAベイスターズ,0,23,0.000,1,0,0,0,2026/06/28
大瀬良 大地,広島東洋カープ,読売ジャイアンツ,0,0,,0,0,0,0,2026/06/28
